V1,V2,V3
-141.88932038835,26.8246522289656,-4773.671875
-141.72216828479,26.8246522289656,-4757.501953125
-141.55501618123,26.8246522289656,-4778.23681640625
-141.38786407767,26.8246522289656,-4793.3466796875
-141.22071197411,26.8246522289656,-4797.89697265625
-141.05355987055,26.8246522289656,-4811.47705078125
-140.88640776699,26.8246522289656,-4809.48681640625
-140.71925566343,26.8246522289656,-4825.80712890625
-140.552103559871,26.8246522289656,-4857.318359375
-140.384951456311,26.8246522289656,-4786.2783203125
-140.217799352751,26.8246522289656,-4810.07861328125
-140.050647249191,26.8246522289656,-4812.1787109375
-139.883495145631,26.8246522289656,-4755.8486328125
-139.716343042071,26.8246522289656,-4777.12841796875
-139.549190938511,26.8246522289656,-4800.568359375
-139.382038834951,26.8246522289656,-4849.87451171875
-139.214886731392,26.8246522289656,-4787.974609375
-139.047734627832,26.8246522289656,-4799.28466796875
-138.880582524272,26.8246522289656,-4689.884765625
-138.713430420712,26.8246522289656,-4782.64453125
-138.546278317152,26.8246522289656,-4740.794921875
-138.379126213592,26.8246522289656,-4750.017578125
-138.211974110032,26.8246522289656,-4700.77783203125
-138.044822006472,26.8246522289656,-4729.4375
-137.877669902913,26.8246522289656,-4743.53759765625
-137.710517799353,26.8246522289656,-4779.90771484375
-137.543365695793,26.8246522289656,-4741.57763671875
-137.376213592233,26.8246522289656,-4704.517578125
-137.209061488673,26.8246522289656,-4718.7548828125
-137.041909385113,26.8246522289656,-4717.44482421875
-136.874757281553,26.8246522289656,-4228.49462890625
-136.707605177994,26.8246522289656,-4439.53466796875
-136.540453074434,26.8246522289656,-4424.49462890625
-136.373300970874,26.8246522289656,-4593.69482421875
-136.206148867314,26.8246522289656,-4324.14453125
-136.038996763754,26.8246522289656,-4426.724609375
-135.871844660194,26.8246522289656,-4717.45458984375
-135.704692556634,26.8246522289656,-4662.52490234375
-135.537540453074,26.8246522289656,-4597.57470703125
-135.370388349515,26.8246522289656,-4460.03466796875
-135.203236245955,26.8246522289656,-4468.3681640625
-135.036084142395,26.8246522289656,-4559.3681640625
-134.868932038835,26.8246522289656,-4615.6181640625
-134.701779935275,26.8246522289656,-4607.9580078125
-134.534627831715,26.8246522289656,-4601.35791015625
-134.367475728155,26.8246522289656,-4472.22802734375
-134.200323624595,26.8246522289656,-4600.42822265625
-134.033171521036,26.8246522289656,-4499.705078125
-133.866019417476,26.8246522289656,-4635.55517578125
-133.698867313916,26.8246522289656,-4854.21533203125
-133.531715210356,26.8246522289656,-4694.80517578125
-133.364563106796,26.8246522289656,-4712.28515625
-133.197411003236,26.8246522289656,-4538.4150390625
-133.030258899676,26.8246522289656,-4568.74951171875
-132.863106796117,26.8246522289656,-4627.4296875
-132.695954692557,26.8246522289656,-4492.03955078125
-132.528802588997,26.8246522289656,-4507.87939453125
-132.361650485437,26.8246522289656,-4548.2294921875
-132.194498381877,26.8246522289656,-4633.20947265625
-132.027346278317,26.8246522289656,-4533.9296875
-131.860194174757,26.8246522289656,-4544.748046875
-131.693042071197,26.8246522289656,-4654.2880859375
-131.525889967638,26.8246522289656,-4733.908203125
-131.358737864078,26.8246522289656,-4665.04833984375
-131.191585760518,26.8246522289656,-4683.63818359375
-131.024433656958,26.8246522289656,-4563.17822265625
-130.857281553398,26.8246522289656,-4772.5927734375
-130.690129449838,26.8246522289656,-4677.22265625
-130.522977346278,26.8246522289656,-4645.1328125
-130.355825242718,26.8246522289656,-4517.6025390625
-130.188673139159,26.8246522289656,-4662.6328125
-130.021521035599,26.8246522289656,-4580.22265625
-129.854368932039,26.8246522289656,-4607.609375
-129.687216828479,26.8246522289656,-4645.21923828125
-129.520064724919,26.8246522289656,-4608.24951171875
-129.352912621359,26.8246522289656,-4611.07958984375
-129.185760517799,26.8246522289656,-4546.4091796875
-129.018608414239,26.8246522289656,-4477.12939453125
-128.85145631068,26.8246522289656,-4593.2294921875
-128.68430420712,26.8246522289656,-4700.8427734375
-128.51715210356,26.8246522289656,-4363.42236328125
-128.35,26.8246522289656,-4525.90234375
-128.18284789644,26.8246522289656,-4684.142578125
-128.01569579288,26.8246522289656,-4701.13232421875
-127.84854368932,26.8246522289656,-4553.47265625
-127.681391585761,26.8246522289656,-4409.810546875
-127.514239482201,26.8246522289656,-4312.3203125
-127.347087378641,26.8246522289656,-4395.79052734375
-127.179935275081,26.8246522289656,-4505.1103515625
-127.012783171521,26.8246522289656,-4509.54052734375
-126.845631067961,26.8246522289656,-4481.98046875
-126.678478964401,26.8246522289656,-4476.66064453125
-126.511326860841,26.8246522289656,-4346.587890625
-126.344174757282,26.8246522289656,-4350.3681640625
-126.177022653722,26.8246522289656,-4418.91796875
-126.009870550162,26.8246522289656,-4432.2080078125
-125.842718446602,26.8246522289656,-4578.498046875
-125.675566343042,26.8246522289656,-4586.26806640625
-125.508414239482,26.8246522289656,-4520.29150390625
-125.341262135922,26.8246522289656,-4561.4814453125
-125.174110032362,26.8246522289656,-4467.41162109375
-125.006957928803,26.8246522289656,-4393.78125
-124.839805825243,26.8246522289656,-4408.94140625
-124.672653721683,26.8246522289656,-4468.1416015625
-124.505501618123,26.8246522289656,-4193.99658203125
-124.338349514563,26.8246522289656,-4124.79638671875
-124.171197411003,26.8246522289656,-4192.80615234375
-124.004045307443,26.8246522289656,-4155.4462890625
-123.836893203884,26.8246522289656,-4444.37646484375
-123.669741100324,26.8246522289656,-4109.826171875
-123.502588996764,26.8246522289656,-4113.986328125
-123.335436893204,26.8246522289656,-4183.70458984375
-123.168284789644,26.8246522289656,-4192.89501953125
-123.001132686084,26.8246522289656,-4174.77490234375
-122.833980582524,26.8246522289656,-4238.39501953125
-122.666828478964,26.8246522289656,-4477.44482421875
-122.499676375405,26.8246522289656,-3859.61474609375
-122.332524271845,26.8246522289656,-4080.56201171875
-122.165372168285,26.8246522289656,-4020.13208007812
-121.998220064725,26.8246522289656,-4010.89208984375
-121.831067961165,26.8246522289656,-3894.15209960938
-121.663915857605,26.8246522289656,-3570.71215820312
-121.496763754045,26.8246522289656,-3747.96215820312
-121.329611650485,26.8246522289656,-4047.48217773438
-121.162459546926,26.8246522289656,-4434.83740234375
-120.995307443366,26.8246522289656,-4273.33740234375
-120.828155339806,26.8246522289656,-4256.42724609375
-120.661003236246,26.8246522289656,-4236.1875
-120.493851132686,26.8246522289656,-4149.9375
-120.326699029126,26.8246522289656,-4125.34716796875
-120.159546925566,26.8246522289656,-4021.611328125
-119.992394822006,26.8246522289656,-3964.00146484375
-119.825242718447,26.8246522289656,-3861.21142578125
-119.658090614887,26.8246522289656,-3960.38134765625
-119.490938511327,26.8246522289656,-3855.67138671875
-119.323786407767,26.8246522289656,-3863.74145507812
-119.156634304207,26.8246522289656,-4058.24340820312
-118.989482200647,26.8246522289656,-4082.99340820312
-118.822330097087,26.8246522289656,-3996.35327148438
-118.655177993528,26.8246522289656,-4069.36328125
-118.488025889968,26.8246522289656,-4157.453125
-118.320873786408,26.8246522289656,-4128.1435546875
-118.153721682848,26.8246522289656,-3975.22338867188
-117.986569579288,26.8246522289656,-3736.4677734375
-117.819417475728,26.8246522289656,-3866.86767578125
-117.652265372168,26.8246522289656,-3938.01782226562
-117.485113268608,26.8246522289656,-3965.16772460938
-117.317961165049,26.8246522289656,-3883.5478515625
-117.150809061489,26.8246522289656,-3897.11767578125
-116.983656957929,26.8246522289656,-3830.56494140625
-116.816504854369,26.8246522289656,-3716.1650390625
-116.649352750809,26.8246522289656,-3529.21484375
-116.482200647249,26.8246522289656,-3607.64501953125
-116.315048543689,26.8246522289656,-3796.46484375
-116.147896440129,26.8246522289656,-3849.14501953125
-115.98074433657,26.8246522289656,-3785.02490234375
-115.81359223301,26.8246522289656,-3658.06030273438
-115.64644012945,26.8246522289656,-3587.18017578125
-115.47928802589,26.8246522289656,-3646.12036132812
-115.31213592233,26.8246522289656,-3266.96020507812
-115.14498381877,26.8246522289656,-3143.34033203125
-114.97783171521,26.8246522289656,-3391.17016601562
-114.81067961165,26.8246522289656,-3765.60522460938
-114.643527508091,26.8246522289656,-3582.20532226562
-114.476375404531,26.8246522289656,-2973.84521484375
-114.309223300971,26.8246522289656,-2550.43530273438
-114.142071197411,26.8246522289656,-1804.24523925781
-113.974919093851,26.8246522289656,-110.305274963379
-113.807766990291,26.8246522289656,-75.2597427368164
-113.640614886731,26.8246522289656,-7.8597412109375
-113.473462783172,26.8246522289656,-3.09974122047424
-113.306310679612,26.8246522289656,-6.16974115371704
-113.139158576052,26.8246522289656,-11.5997409820557
-112.972006472492,26.8246522289656,79.7202606201172
-112.804854368932,26.8246522289656,184.740264892578
-112.637702265372,26.8246522289656,569.608520507812
-112.470550161812,26.8246522289656,769.148559570312
-112.303398058252,26.8246522289656,649.488525390625
-112.136245954693,26.8246522289656,671.928527832031
-111.969093851133,26.8246522289656,200.708541870117
-111.801941747573,26.8246522289656,119.898544311523
-111.634789644013,26.8246522289656,75.9530258178711
-111.467637540453,26.8246522289656,-425.096984863281
-111.300485436893,26.8246522289656,-1154.6669921875
-111.133333333333,26.8246522289656,-1549.50695800781
-110.966181229773,26.8246522289656,-1705.34692382812
-110.799029126214,26.8246522289656,-1660.48693847656
-110.631877022654,26.8246522289656,-1411.27563476562
-110.464724919094,26.8246522289656,-1282.32568359375
-110.297572815534,26.8246522289656,-1074.845703125
-110.130420711974,26.8246522289656,-873.755676269531
-109.963268608414,26.8246522289656,-31.0756740570068
-109.796116504854,26.8246522289656,-8.23567390441895
-109.628964401295,26.8246522289656,0.964326143264771
-109.461812297735,26.8246522289656,-10.0350065231323
-109.294660194175,26.8246522289656,61.6949920654297
-109.127508090615,26.8246522289656,129.014999389648
-108.960355987055,26.8246522289656,226.174987792969
-108.793203883495,26.8246522289656,197.064987182617
-108.626051779935,26.8246522289656,278.535003662109
-108.458899676375,26.8246522289656,238.416351318359
-108.291747572816,26.8246522289656,300.926361083984
-108.124595469256,26.8246522289656,641.126342773438
-107.957443365696,26.8246522289656,1557.37634277344
-107.790291262136,26.8246522289656,1186.43640136719
-107.623139158576,26.8246522289656,844.376342773438
-107.455987055016,26.8246522289656,1284.83630371094
-107.288834951456,26.8246522289656,2262.8720703125
-107.121682847896,26.8246522289656,2344.42211914062
-106.954530744337,26.8246522289656,2218.08203125
-106.787378640777,26.8246522289656,2315.21215820312
-106.620226537217,26.8246522289656,2308.68212890625
-106.453074433657,26.8246522289656,2133.86206054688
-106.285922330097,26.8246522289656,1993.89050292969
-106.118770226537,26.8246522289656,1948.46057128906
-105.951618122977,26.8246522289656,2265.810546875
-105.784466019417,26.8246522289656,2168.7705078125
-105.617313915858,26.8246522289656,1876.93054199219
-105.450161812298,26.8246522289656,1762.09057617188
-105.283009708738,26.8246522289656,1622.41247558594
-105.115857605178,26.8246522289656,1557.67248535156
-104.948705501618,26.8246522289656,1661.46252441406
-104.781553398058,26.8246522289656,1533.04248046875
-104.614401294498,26.8246522289656,1488.78247070312
-104.447249190939,26.8246522289656,1414.15246582031
-104.280097087379,26.8246522289656,1257.57250976562
-104.112944983819,26.8246522289656,1214.494140625
-103.945792880259,26.8246522289656,1117.42407226562
-103.778640776699,26.8246522289656,1122.96411132812
-103.611488673139,26.8246522289656,1137.00415039062
-103.444336569579,26.8246522289656,1148.97412109375
-103.277184466019,26.8246522289656,1220.58410644531
-103.11003236246,26.8246522289656,1293.92822265625
-102.9428802589,26.8246522289656,1531.00830078125
-102.77572815534,26.8246522289656,1563.47827148438
-102.60857605178,26.8246522289656,1249.33825683594
-102.44142394822,26.8246522289656,1325.71826171875
-102.27427184466,26.8246522289656,1485.408203125
-102.1071197411,26.8246522289656,1162.52819824219
-101.93996763754,26.8246522289656,784.634582519531
-101.772815533981,26.8246522289656,1396.23461914062
-101.605663430421,26.8246522289656,1171.17456054688
-101.438511326861,26.8246522289656,933.884582519531
-101.271359223301,26.8246522289656,1273.79455566406
-101.104207119741,26.8246522289656,1302.65454101562
-100.937055016181,26.8246522289656,803.526794433594
-100.769902912621,26.8246522289656,640.876831054688
-100.602750809061,26.8246522289656,704.676818847656
-100.435598705502,26.8246522289656,461.666809082031
-100.268446601942,26.8246522289656,676.266845703125
-100.101294498382,26.8246522289656,343.406829833984
-99.934142394822,26.8246522289656,213.464706420898
-99.7669902912621,26.8246522289656,171.474716186523
-99.5998381877023,26.8246522289656,136.41471862793
-99.4326860841424,26.8246522289656,125.774711608887
-99.2655339805825,26.8246522289656,103.374710083008
-99.0983818770227,26.8246522289656,103.874710083008
-98.9312297734628,26.8246522289656,122.054710388184
-98.7640776699029,26.8246522289656,129.667465209961
-98.596925566343,26.8246522289656,131.427459716797
-98.4297734627832,26.8246522289656,91.1974639892578
-98.2626213592233,26.8246522289656,61.5974617004395
-98.0954692556634,26.8246522289656,36.8674621582031
-97.9283171521036,26.8246522289656,12.3874626159668
-97.7611650485437,26.8246522289656,7.77333545684814
-97.5940129449838,26.8246522289656,6.08333539962769
-97.426860841424,26.8246522289656,7.07333517074585
-97.2597087378641,26.8246522289656,-15.756664276123
-97.0925566343042,26.8246522289656,-29.506664276123
-96.9254045307443,26.8246522289656,-39.3366661071777
-96.7582524271845,26.8246522289656,-52.156665802002
-96.5911003236246,26.8246522289656,-96.679084777832
-96.4239482200647,26.8246522289656,-171.539077758789
-96.2567961165049,26.8246522289656,-420.409088134766
-96.089644012945,26.8246522289656,-591.7890625
-95.9224919093851,26.8246522289656,-1150.41906738281
-95.7553398058252,26.8246522289656,-1343.30908203125
-95.5881877022654,26.8246522289656,-1325.37255859375
-95.4210355987055,26.8246522289656,-1409.38256835938
-95.2538834951456,26.8246522289656,-1568.52258300781
-95.0867313915858,26.8246522289656,-1602.74255371094
-94.9195792880259,26.8246522289656,-1596.1025390625
-94.752427184466,26.8246522289656,-1524.66247558594
-94.5852750809062,26.8246522289656,-1277.40319824219
-94.4181229773463,26.8246522289656,-1223.96325683594
-94.2509708737864,26.8246522289656,-1190.81323242188
-94.0838187702265,26.8246522289656,-1305.52319335938
-93.9166666666667,26.8246522289656,-1527.01318359375
-93.7495145631068,26.8246522289656,-1458.10314941406
-93.5823624595469,26.8246522289656,-1398.25317382812
-93.4152103559871,26.8246522289656,-1447.35278320312
-93.2480582524272,26.8246522289656,-1471.962890625
-93.0809061488673,26.8246522289656,-1428.52282714844
-92.9137540453075,26.8246522289656,-1508.712890625
-92.7466019417476,26.8246522289656,-1639.16284179688
-92.5794498381877,26.8246522289656,-1759.10278320312
-92.4122977346278,26.8246522289656,-1742.52697753906
-92.245145631068,26.8246522289656,-1908.84692382812
-92.0779935275081,26.8246522289656,-1831.07690429688
-91.9108414239482,26.8246522289656,-1790.26696777344
-91.7436893203884,26.8246522289656,-1850.626953125
-91.5765372168285,26.8246522289656,-2033.02697753906
-91.4093851132686,26.8246522289656,-1930.3369140625
-91.2422330097087,26.8246522289656,-2236.6748046875
-91.0750809061489,26.8246522289656,-1881.35473632812
-90.907928802589,26.8246522289656,-1933.78479003906
-90.7407766990291,26.8246522289656,-1944.94482421875
-90.5736245954693,26.8246522289656,-2007.65478515625
-90.4064724919094,26.8246522289656,-2454.0947265625
-90.2393203883495,26.8246522289656,-2538.4091796875
-90.0721682847897,26.8246522289656,-2642.75927734375
-89.9050161812298,26.8246522289656,-2717.029296875
-89.7378640776699,26.8246522289656,-2696.55932617188
-89.57071197411,26.8246522289656,-2712.08911132812
-89.4035598705502,26.8246522289656,-2742.94921875
-89.2364077669903,26.8246522289656,-2713.43188476562
-89.0692556634304,26.8246522289656,-2657.4619140625
-88.9021035598706,26.8246522289656,-2576.24194335938
-88.7349514563107,26.8246522289656,-2384.86181640625
-88.5677993527508,26.8246522289656,-2398.32177734375
-88.400647249191,26.8246522289656,-2444.74194335938
-88.2334951456311,26.8246522289656,-2586.7919921875
-88.0663430420712,26.8246522289656,-2714.53271484375
-87.8991909385113,26.8246522289656,-2779.02270507812
-87.7320388349515,26.8246522289656,-2808.44262695312
-87.5648867313916,26.8246522289656,-2811.24267578125
-87.3977346278317,26.8246522289656,-2814.1328125
-87.2305825242719,26.8246522289656,-2846.85278320312
-87.063430420712,26.8246522289656,-2871.69750976562
-86.8962783171521,26.8246522289656,-2914.7275390625
-86.7291262135922,26.8246522289656,-3099.77734375
-86.5619741100324,26.8246522289656,-3130.17749023438
-86.3948220064725,26.8246522289656,-3155.8974609375
-86.2276699029126,26.8246522289656,-3170.53735351562
-86.0605177993528,26.8246522289656,-3206.65234375
-85.8933656957929,26.8246522289656,-3220.80249023438
-85.726213592233,26.8246522289656,-3235.1123046875
-85.5590614886732,26.8246522289656,-3251.8623046875
-85.3919093851133,26.8246522289656,-3265.8125
-85.2247572815534,26.8246522289656,-3278.5625
-85.0576051779935,26.8246522289656,-3292.08251953125
-84.8904530744337,26.8246522289656,-2673.70483398438
-84.7233009708738,26.8246522289656,-266.154815673828
-84.5561488673139,26.8246522289656,-205.864807128906
-84.3889967637541,26.8246522289656,-187.994812011719
-84.2218446601942,26.8246522289656,-165.144805908203
-84.0546925566343,26.8246522289656,-117.254806518555
-83.8875404530744,26.8246522289656,-90.5924987792969
-83.7203883495146,26.8246522289656,-76.5024948120117
-83.5532362459547,26.8246522289656,-65.1524963378906
-83.3860841423948,26.8246522289656,-52.2524948120117
-83.218932038835,26.8246522289656,-46.2124938964844
-83.0517799352751,26.8246522289656,-40.3924942016602
-82.8846278317152,26.8246522289656,-35.2024955749512
-82.7174757281553,26.8246522289656,-26.397497177124
-82.5503236245955,26.8246522289656,-21.9774971008301
-82.3831715210356,26.8246522289656,-16.877498626709
-82.2160194174757,26.8246522289656,-10.5174980163574
-82.0488673139159,26.8246522289656,-0.00749771110713482
-81.881715210356,26.8246522289656,5.57250213623047
-81.7145631067961,26.8246522289656,5.07909297943115
-81.5474110032362,26.8246522289656,6.33909320831299
-81.3802588996764,26.8246522289656,7.32909297943115
-81.2131067961165,26.8246522289656,6.93909311294556
-81.0459546925566,26.8246522289656,6.22909307479858
-80.8788025889968,26.8246522289656,5.09909296035767
-80.7116504854369,26.8246522289656,1.35908937454224
-80.544498381877,26.8246522289656,4.01908922195435
-80.3773462783172,26.8246522289656,3.44908928871155
-80.2101941747573,26.8246522289656,6.0490894317627
-80.0430420711974,26.8246522289656,-3.62091064453125
-79.8758899676375,26.8246522289656,-200.370910644531
-79.7087378640777,26.8246522289656,-386.760925292969
-79.5415857605178,26.8246522289656,-585.691650390625
-79.3744336569579,26.8246522289656,-657.231628417969
-79.2072815533981,26.8246522289656,-652.001647949219
-79.0401294498382,26.8246522289656,-565.401611328125
-78.8729773462783,26.8246522289656,-133.051635742188
-78.7058252427185,26.8246522289656,-2.33162832260132
-78.5386731391586,26.8246522289656,-114.067253112793
-78.3715210355987,26.8246522289656,-70.937255859375
-78.2043689320388,26.8246522289656,-8.86725616455078
-78.037216828479,26.8246522289656,-33.0972557067871
-77.8700647249191,26.8246522289656,-8.36725616455078
-77.7029126213592,26.8246522289656,-6.33725595474243
-77.5357605177994,26.8246522289656,-8.13725566864014
-77.3686084142395,26.8246522289656,-20.6502742767334
-77.2014563106796,26.8246522289656,-68.6702728271484
-77.0343042071197,26.8246522289656,-428.510284423828
-76.8671521035599,26.8246522289656,-1011.48028564453
-76.7,26.8246522289656,-2095.09033203125
-180,26.6573191284985,-5424.81201171875
-179.83284789644,26.6573191284985,-5406.2421875
-179.66569579288,26.6573191284985,-5307.591796875
-179.49854368932,26.6573191284985,-5249.001953125
-179.331391585761,26.6573191284985,-5296.08203125
-179.164239482201,26.6573191284985,-5322.06201171875
-178.997087378641,26.6573191284985,-5300.36474609375
-178.829935275081,26.6573191284985,-5302.74462890625
-178.662783171521,26.6573191284985,-5282.64501953125
-178.495631067961,26.6573191284985,-5266.9345703125
-178.328478964401,26.6573191284985,-5202.07470703125
-178.161326860841,26.6573191284985,-5160.53466796875
-177.994174757282,26.6573191284985,-4934.9150390625
-177.827022653722,26.6573191284985,-4798.37841796875
-177.659870550162,26.6573191284985,-5054.1982421875
-177.492718446602,26.6573191284985,-5023.068359375
-177.325566343042,26.6573191284985,-4974.068359375
-177.158414239482,26.6573191284985,-4880.36865234375
-176.991262135922,26.6573191284985,-4607.71826171875
-176.824110032362,26.6573191284985,-4466.0478515625
-176.656957928803,26.6573191284985,-4278.7978515625
-176.489805825243,26.6573191284985,-4139.72802734375
-176.322653721683,26.6573191284985,-4700.408203125
-176.155501618123,26.6573191284985,-5032.93798828125
-175.988349514563,26.6573191284985,-5120.7177734375
-175.821197411003,26.6573191284985,-5162.5478515625
-175.654045307443,26.6573191284985,-5105.56298828125
-175.486893203883,26.6573191284985,-3902.43286132812
-175.319741100324,26.6573191284985,-5002.15283203125
-175.152588996764,26.6573191284985,-5252.73291015625
-174.985436893204,26.6573191284985,-5084.783203125
-174.818284789644,26.6573191284985,-4962.36279296875
-174.651132686084,26.6573191284985,-4905.736328125
-174.483980582524,26.6573191284985,-4735.6259765625
-174.316828478964,26.6573191284985,-4562.67626953125
-174.149676375405,26.6573191284985,-4566.33642578125
-173.982524271845,26.6573191284985,-4598.67626953125
-173.815372168285,26.6573191284985,-4700.72607421875
-173.648220064725,26.6573191284985,-4875.88232421875
-173.481067961165,26.6573191284985,-4981.7421875
-173.313915857605,26.6573191284985,-5006.97216796875
-173.146763754045,26.6573191284985,-5121.51220703125
-172.979611650485,26.6573191284985,-5147.072265625
-172.812459546926,26.6573191284985,-5074.55224609375
-172.645307443366,26.6573191284985,-5071.01220703125
-172.478155339806,26.6573191284985,-5030.0556640625
-172.311003236246,26.6573191284985,-4928.25537109375
-172.143851132686,26.6573191284985,-4894.62548828125
-171.976699029126,26.6573191284985,-4863.185546875
-171.809546925566,26.6573191284985,-4849.75537109375
-171.642394822006,26.6573191284985,-4902.6357421875
-171.475242718447,26.6573191284985,-4914.23193359375
-171.308090614887,26.6573191284985,-4900.86181640625
-171.140938511327,26.6573191284985,-4870.48193359375
-170.973786407767,26.6573191284985,-4824.18212890625
-170.806634304207,26.6573191284985,-4805.421875
-170.639482200647,26.6573191284985,-4770.86181640625
-170.472330097087,26.6573191284985,-4735.9619140625
-170.305177993528,26.6573191284985,-4637.16064453125
-170.138025889968,26.6573191284985,-4603.50048828125
-169.970873786408,26.6573191284985,-4573.1103515625
-169.803721682848,26.6573191284985,-4546.0205078125
-169.636569579288,26.6573191284985,-4527.390625
-169.469417475728,26.6573191284985,-4526.58056640625
-169.302265372168,26.6573191284985,-4513.95703125
-169.135113268608,26.6573191284985,-4512.43701171875
-168.967961165049,26.6573191284985,-4452.02734375
-168.800809061489,26.6573191284985,-3889.4970703125
-168.633656957929,26.6573191284985,-4482.54736328125
-168.466504854369,26.6573191284985,-4511.9169921875
-168.299352750809,26.6573191284985,-4389.96484375
-168.132200647249,26.6573191284985,-4402.3046875
-167.965048543689,26.6573191284985,-4412.39501953125
-167.797896440129,26.6573191284985,-4413.1650390625
-167.63074433657,26.6573191284985,-4318.61474609375
-167.46359223301,26.6573191284985,-4281.634765625
-167.29644012945,26.6573191284985,-4225.27490234375
-167.12928802589,26.6573191284985,-4087.75268554688
-166.96213592233,26.6573191284985,-4281.32275390625
-166.79498381877,26.6573191284985,-4373.2626953125
-166.62783171521,26.6573191284985,-4482.82275390625
-166.46067961165,26.6573191284985,-4450.74267578125
-166.293527508091,26.6573191284985,-4393.9326171875
-166.126375404531,26.6573191284985,-4372.77587890625
-165.959223300971,26.6573191284985,-4480.3359375
-165.792071197411,26.6573191284985,-4529.185546875
-165.624919093851,26.6573191284985,-4594.94580078125
-165.457766990291,26.6573191284985,-4590.48583984375
-165.290614886731,26.6573191284985,-4608.3359375
-165.123462783172,26.6573191284985,-4664.9775390625
-164.956310679612,26.6573191284985,-4697.08740234375
-164.789158576052,26.6573191284985,-4776.767578125
-164.622006472492,26.6573191284985,-4766.78759765625
-164.454854368932,26.6573191284985,-4859.04736328125
-164.287702265372,26.6573191284985,-4865.2275390625
-164.120550161812,26.6573191284985,-4918.04736328125
-163.953398058252,26.6573191284985,-4939.845703125
-163.786245954693,26.6573191284985,-4987.2158203125
-163.619093851133,26.6573191284985,-4940.19580078125
-163.451941747573,26.6573191284985,-4935.28564453125
-163.284789644013,26.6573191284985,-5018.67578125
-163.117637540453,26.6573191284985,-5040.435546875
-162.950485436893,26.6573191284985,-5053.18994140625
-162.783333333333,26.6573191284985,-5075.31982421875
-162.616181229773,26.6573191284985,-5110.77001953125
-162.449029126214,26.6573191284985,-5137.080078125
-162.281877022654,26.6573191284985,-5212.66015625
-162.114724919094,26.6573191284985,-5156.7099609375
-161.947572815534,26.6573191284985,-5133.4599609375
-161.780420711974,26.6573191284985,-4393.38720703125
-161.613268608414,26.6573191284985,-5155.6669921875
-161.446116504854,26.6573191284985,-4767.70703125
-161.278964401295,26.6573191284985,-3017.86694335938
-161.111812297735,26.6573191284985,-4538.4970703125
-160.944660194175,26.6573191284985,-4650.037109375
-160.777508090615,26.6573191284985,-3848.6826171875
-160.610355987055,26.6573191284985,-3580.50268554688
-160.443203883495,26.6573191284985,-3846.0927734375
-160.276051779935,26.6573191284985,-4283.83251953125
-160.108899676375,26.6573191284985,-4369.41259765625
-159.941747572816,26.6573191284985,-4512.6025390625
-159.774595469256,26.6573191284985,-3891.34741210938
-159.607443365696,26.6573191284985,-3715.9873046875
-159.440291262136,26.6573191284985,-4278.33740234375
-159.273139158576,26.6573191284985,-4614.5576171875
-159.105987055016,26.6573191284985,-4506.66748046875
-158.938834951456,26.6573191284985,-3805.53735351562
-158.771682847896,26.6573191284985,-3664.38745117188
-158.604530744337,26.6573191284985,-4192.6357421875
-158.437378640777,26.6573191284985,-4766.41552734375
-158.270226537217,26.6573191284985,-4658.78564453125
-158.103074433657,26.6573191284985,-5028.7255859375
-157.935922330097,26.6573191284985,-5105.435546875
-157.768770226537,26.6573191284985,-5172.91552734375
-157.601618122977,26.6573191284985,-5114.27490234375
-157.434466019417,26.6573191284985,-5165.26513671875
-157.267313915858,26.6573191284985,-5195.60498046875
-157.100161812298,26.6573191284985,-5138.955078125
-156.933009708738,26.6573191284985,-5325.22509765625
-156.765857605178,26.6573191284985,-5373.9052734375
-156.598705501618,26.6573191284985,-5332.705078125
-156.431553398058,26.6573191284985,-5278.7216796875
-156.264401294498,26.6573191284985,-5342.1416015625
-156.097249190938,26.6573191284985,-5398.21142578125
-155.930097087379,26.6573191284985,-5397.9013671875
-155.762944983819,26.6573191284985,-5337.05126953125
-155.595792880259,26.6573191284985,-5430.66162109375
-155.428640776699,26.6573191284985,-5424.89208984375
-155.261488673139,26.6573191284985,-5441.7021484375
-155.094336569579,26.6573191284985,-5378.06201171875
-154.927184466019,26.6573191284985,-5393.6923828125
-154.76003236246,26.6573191284985,-5487.64208984375
-154.5928802589,26.6573191284985,-5408.65234375
-154.42572815534,26.6573191284985,-5431.9814453125
-154.25857605178,26.6573191284985,-5461.951171875
-154.09142394822,26.6573191284985,-5554.03125
-153.92427184466,26.6573191284985,-5409.92138671875
-153.7571197411,26.6573191284985,-5502.451171875
-153.58996763754,26.6573191284985,-5411.8515625
-153.422815533981,26.6573191284985,-5441.64111328125
-153.255663430421,26.6573191284985,-5433.4169921875
-153.088511326861,26.6573191284985,-5462.5771484375
-152.921359223301,26.6573191284985,-5432.21728515625
-152.754207119741,26.6573191284985,-5426.9873046875
-152.587055016181,26.6573191284985,-5382.0869140625
-152.419902912621,26.6573191284985,-5404.876953125
-152.252750809061,26.6573191284985,-5414.75634765625
-152.085598705502,26.6573191284985,-5405.896484375
-151.918446601942,26.6573191284985,-5346.646484375
-151.751294498382,26.6573191284985,-5451.20654296875
-151.584142394822,26.6573191284985,-5545.49658203125
-151.416990291262,26.6573191284985,-5485.28662109375
-151.249838187702,26.6573191284985,-5397.0966796875
-151.082686084142,26.6573191284985,-5320.05810546875
